Region/Country/Area,,Year,Series,Value,Footnotes,Source
104,Myanmar,2010,Gross enrollment ratio - Primary (male),98.5994,,United Nations Educational
104,Myanmar,2010,Gross enrollment ratio - Primary (female),97.6199,,United Nations Educational
104,Myanmar,2010,Students enrolled in secondary education (thousands),2852.447,,United Nations Educational
104,Myanmar,2010,Gross enrollment ratio - Secondary (male),47.0715,,United Nations Educational
104,Myanmar,2010,Gross enrollment ratio - Secondary (female),49.2029,,United Nations Educational
104,Myanmar,2012,Students enrolled in tertiary education (thousands),634.306,,United Nations Educational
104,Myanmar,2012,Gross enrollment ratio - Tertiary (male),12.1919,,United Nations Educational
104,Myanmar,2012,Gross enrollment ratio - Tertiary (female),14.8579,,United Nations Educational
104,Myanmar,2014,Students enrolled in primary education (thousands),5177.276,,United Nations Educational
104,Myanmar,2014,Gross enrollment ratio - Primary (male),103.3018,,United Nations Educational
104,Myanmar,2014,Gross enrollment ratio - Primary (female),100.3439,,United Nations Educational
104,Myanmar,2014,Students enrolled in secondary education (thousands),3191.268,,United Nations Educational
104,Myanmar,2014,Gross enrollment ratio - Secondary (male),51.2607,,United Nations Educational
104,Myanmar,2014,Gross enrollment ratio - Secondary (female),52.3113,,United Nations Educational
104,Myanmar,2018,Students enrolled in primary education (thousands),5299.765,,United Nations Educational
104,Myanmar,2018,Gross enrollment ratio - Primary (male),114.8463,,United Nations Educational
104,Myanmar,2018,Gross enrollment ratio - Primary (female),109.7361,,United Nations Educational
104,Myanmar,2018,Students enrolled in secondary education (thousands),4186.742,,United Nations Educational
104,Myanmar,2018,Gross enrollment ratio - Secondary (male),65.5965,,United Nations Educational
104,Myanmar,2018,Gross enrollment ratio - Secondary (female),71.2975,,United Nations Educational
104,Myanmar,2018,Students enrolled in tertiary education (thousands),932.199,,United Nations Educational
104,Myanmar,2018,Gross enrollment ratio - Tertiary (male),15.6325,,United Nations Educational
104,Myanmar,2018,Gross enrollment ratio - Tertiary (female),21.9839,,United Nations Educational
516,Namibia,2005,Students enrolled in primary education (thousands),404.198,,United Nations Educational
516,Namibia,2005,Gross enrollment ratio - Primary (male),114.5788,,United Nations Educational
516,Namibia,2005,Gross enrollment ratio - Primary (female),112.0468,,United Nations Educational
516,Namibia,2005,Students enrolled in secondary education (thousands),148.104,,United Nations Educational
516,Namibia,2005,Gross enrollment ratio - Secondary (male),60.2781,,United Nations Educational
516,Namibia,2005,Gross enrollment ratio - Secondary (female),66.6729,,United Nations Educational
516,Namibia,2005,Students enrolled in tertiary education (thousands),13.566,,United Nations Educational
516,Namibia,2005,Gross enrollment ratio - Tertiary (male),7.3431,,United Nations Educational
516,Namibia,2005,Gross enrollment ratio - Tertiary (female),6.2392,,United Nations Educational
516,Namibia,2007,Students enrolled in primary education (thousands),409.508,,United Nations Educational
516,Namibia,2007,Gross enrollment ratio - Primary (male),115.9937,,United Nations Educational
516,Namibia,2007,Gross enrollment ratio - Primary (female),112.5924,,United Nations Educational
516,Namibia,2007,Students enrolled in secondary education (thousands),158.162,,United Nations Educational
516,Namibia,2007,Gross enrollment ratio - Secondary (male),61.4858,,United Nations Educational
516,Namibia,2007,Gross enrollment ratio - Secondary (female),69.9651,,United Nations Educational
516,Namibia,2008,Students enrolled in primary education (thousands),407.402,,United Nations Educational
516,Namibia,2008,Gross enrollment ratio - Primary (male),115.9079,,United Nations Educational
516,Namibia,2008,Gross enrollment ratio - Primary (female),112.1674,,United Nations Educational
516,Namibia,2008,Students enrolled in tertiary education (thousands),19.707,,United Nations Educational
516,Namibia,2008,Gross enrollment ratio - Tertiary (male),8.0703,,United Nations Educational
516,Namibia,2008,Gross enrollment ratio - Tertiary (female),10.2959,,United Nations Educational
516,Namibia,2010,Students enrolled in primary education (thousands),406.535,,United Nations Educational
516,Namibia,2010,Gross enrollment ratio - Primary (male),117.4763,,United Nations Educational
516,Namibia,2010,Gross enrollment ratio - Primary (female),112.9327,,United Nations Educational
516,Namibia,2013,Students enrolled in primary education (thousands),425.242,,United Nations Educational
516,Namibia,2013,Gross enrollment ratio - Primary (male),123.7049,,United Nations Educational
516,Namibia,2013,Gross enrollment ratio - Primary (female),118.4302,,United Nations Educational
516,Namibia,2014,Students enrolled in tertiary education (thousands),46.963,,United Nations Educational
516,Namibia,2014,Gross enrollment ratio - Tertiary (male),14.7881,,United Nations Educational
516,Namibia,2014,Gross enrollment ratio - Tertiary (female),24.467,,United Nations Educational
516,Namibia,2015,Students enrolled in tertiary education (thousands),49.678,,United Nations Educational
516,Namibia,2015,Gross enrollment ratio - Tertiary (male),15.0551,,United Nations Educational
516,Namibia,2015,Gross enrollment ratio - Tertiary (female),25.9756,,United Nations Educational
516,Namibia,2017,Students enrolled in primary education (thousands),476.36,,United Nations Educational
516,Namibia,2017,Gross enrollment ratio - Primary (male),126.5263,,United Nations Educational
516,Namibia,2017,Gross enrollment ratio - Primary (female),121.8388,,United Nations Educational
516,Namibia,2017,Students enrolled in tertiary education (thousands),56.046,,United Nations Educational
516,Namibia,2017,Gross enrollment ratio - Tertiary (male),15.3102,,United Nations Educational
516,Namibia,2017,Gross enrollment ratio - Tertiary (female),30.2643,,United Nations Educational
516,Namibia,2018,Students enrolled in primary education (thousands),490.719,,United Nations Educational
516,Namibia,2018,Gross enrollment ratio - Primary (male),126.3667,,United Nations Educational
516,Namibia,2018,Gross enrollment ratio - Primary (female),122.1357,,United Nations Educational
520,Nauru,2005,Students enrolled in primary education (thousands),1.812,,United Nations Educational
520,Nauru,2005,Gross enrollment ratio - Primary (male),135.942,,United Nations Educational
520,Nauru,2005,Gross enrollment ratio - Primary (female),127.2198,,United Nations Educational
520,Nauru,2005,Students enrolled in secondary education (thousands),0.6,,United Nations Educational
520,Nauru,2005,Gross enrollment ratio - Secondary (male),48.7644,,United Nations Educational
520,Nauru,2005,Gross enrollment ratio - Secondary (female),50.0824,,United Nations Educational
520,Nauru,2008,Students enrolled in primary education (thousands),1.254,,United Nations Educational
520,Nauru,2008,Gross enrollment ratio - Primary (male),93.7593,,United Nations Educational
520,Nauru,2008,Gross enrollment ratio - Primary (female),93.4033,,United Nations Educational
520,Nauru,2008,Students enrolled in secondary education (thousands),0.816,,United Nations Educational
520,Nauru,2008,Gross enrollment ratio - Secondary (male),63.871,,United Nations Educational
520,Nauru,2008,Gross enrollment ratio - Secondary (female),67.8514,,United Nations Educational
520,Nauru,2014,Students enrolled in primary education (thousands),1.578,,United Nations Educational
520,Nauru,2014,Gross enrollment ratio - Primary (male),121.261,,United Nations Educational
520,Nauru,2014,Gross enrollment ratio - Primary (female),111.5899,,United Nations Educational
520,Nauru,2014,Students enrolled in secondary education (thousands),1.028,,United Nations Educational
520,Nauru,2014,Gross enrollment ratio - Secondary (male),86.0427,,United Nations Educational
520,Nauru,2014,Gross enrollment ratio - Secondary (female),83.1683,,United Nations Educational
520,Nauru,2016,Students enrolled in primary education (thousands),1.808,,United Nations Educational
520,Nauru,2016,Gross enrollment ratio - Primary (male),129.6657,,United Nations Educational
520,Nauru,2016,Gross enrollment ratio - Primary (female),123.1742,,United Nations Educational
520,Nauru,2016,Students enrolled in secondary education (thousands),0.992,,United Nations Educational
520,Nauru,2016,Gross enrollment ratio - Secondary (male),81.8636,,United Nations Educational
520,Nauru,2016,Gross enrollment ratio - Secondary (female),83.612,,United Nations Educational
524,Nepal,2005,Students enrolled in primary education (thousands),4030.045,,United Nations Educational
524,Nepal,2005,Gross enrollment ratio - Primary (male),119.5655,,United Nations Educational
524,Nepal,2005,Gross enrollment ratio - Primary (female),109.151,,United Nations Educational
524,Nepal,2005,Students enrolled in secondary education (thousands),2054.165,,United Nations Educational
524,Nepal,2005,Gross enrollment ratio - Secondary (male),53.1282,Estimate.,United Nations Educational
524,Nepal,2005,Gross enrollment ratio - Secondary (female),43.1484,Estimate.,United Nations Educational
524,Nepal,2005,Students enrolled in tertiary education (thousands),187.165,,United Nations Educational
524,Nepal,2005,Gross enrollment ratio - Tertiary (male),10.1842,,United Nations Educational
524,Nepal,2005,Gross enrollment ratio - Tertiary (female),5.4908,,United Nations Educational
524,Nepal,2010,Students enrolled in primary education (thousands),4900.665,,United Nations Educational
524,Nepal,2010,Gross enrollment ratio - Primary (male),139.3322,,United Nations Educational
524,Nepal,2010,Gross enrollment ratio - Primary (female),149.9455,,United Nations Educational
524,Nepal,2010,Students enrolled in secondary education (thousands),2694.256,Estimate.,United Nations Educational
524,Nepal,2010,Gross enrollment ratio - Secondary (male),58.3174,Estimate.,United Nations Educational
524,Nepal,2010,Gross enrollment ratio - Secondary (female),56.9281,Estimate.,United Nations Educational
524,Nepal,2010,Students enrolled in tertiary education (thousands),376.869,,United Nations Educational
524,Nepal,2010,Gross enrollment ratio - Tertiary (male),17.5929,,United Nations Educational
524,Nepal,2010,Gross enrollment ratio - Tertiary (female),11.2916,,United Nations Educational
524,Nepal,2013,Students enrolled in primary education (thousands),4576.693,,United Nations Educational
524,Nepal,2013,Gross enrollment ratio - Primary (male),139.8007,,United Nations Educational
524,Nepal,2013,Gross enrollment ratio - Primary (female),151.2681,,United Nations Educational
524,Nepal,2013,Students enrolled in secondary education (thousands),3111.257,Estimate.,United Nations Educational
524,Nepal,2013,Gross enrollment ratio - Secondary (male),64.3729,Estimate.,United Nations Educational
524,Nepal,2013,Gross enrollment ratio - Secondary (female),66.3517,Estimate.,United Nations Educational
524,Nepal,2013,Students enrolled in tertiary education (thousands),477.077,,United Nations Educational
524,Nepal,2013,Gross enrollment ratio - Tertiary (male),19.0485,,United Nations Educational
524,Nepal,2013,Gross enrollment ratio - Tertiary (female),15.3888,,United Nations Educational
524,Nepal,2014,Students enrolled in primary education (thousands),4401.78,,United Nations Educational
524,Nepal,2014,Gross enrollment ratio - Primary (male),138.2598,,United Nations Educational
