Region/Country/Area,,Year,Series,Value,Footnotes,Source
520,Nauru,2014,Pupil-teacher ratio in primary education,39.45,,United Nations Educational
520,Nauru,2014,Teachers at secondary level (thousands),0.045,,United Nations Educational
520,Nauru,2014,Pupil-teacher ratio in secondary education,22.8444,,United Nations Educational
520,Nauru,2016,Teachers at primary level (thousands),0.045,Estimate.,United Nations Educational
520,Nauru,2016,Pupil-teacher ratio in primary education,40.1778,,United Nations Educational
520,Nauru,2016,Teachers at secondary level (thousands),0.04,,United Nations Educational
520,Nauru,2016,Pupil-teacher ratio in secondary education,24.8,,United Nations Educational
524,Nepal,2003,Teachers at primary level (thousands),110.173,Estimate.,United Nations Educational
524,Nepal,2003,Pupil-teacher ratio in primary education,35.6592,,United Nations Educational
524,Nepal,2003,Teachers at secondary level (thousands),52.528,,United Nations Educational
524,Nepal,2003,Pupil-teacher ratio in secondary education,34.6875,,United Nations Educational
524,Nepal,2005,Teachers at primary level (thousands),101.483,Estimate.,United Nations Educational
524,Nepal,2005,Pupil-teacher ratio in primary education,39.7115,,United Nations Educational
524,Nepal,2005,Teachers at tertiary level (thousands),6.893,,United Nations Educational
524,Nepal,2005,Pupil-teacher ratio in tertiary education,27.1529,,United Nations Educational
524,Nepal,2007,Teachers at primary level (thousands),112.827,Estimate.,United Nations Educational
524,Nepal,2007,Pupil-teacher ratio in primary education,40.0175,,United Nations Educational
524,Nepal,2007,Teachers at tertiary level (thousands),9.932,,United Nations Educational
524,Nepal,2007,Pupil-teacher ratio in tertiary education,25.6536,,United Nations Educational
524,Nepal,2010,Teachers at primary level (thousands),153.536,Estimate.,United Nations Educational
524,Nepal,2010,Pupil-teacher ratio in primary education,31.9187,,United Nations Educational
524,Nepal,2010,Teachers at secondary level (thousands),84.268,Estimate.,United Nations Educational
524,Nepal,2010,Pupil-teacher ratio in secondary education,31.9725,Estimate.,United Nations Educational
524,Nepal,2013,Teachers at primary level (thousands),178.534,Estimate.,United Nations Educational
524,Nepal,2013,Pupil-teacher ratio in primary education,25.6349,,United Nations Educational
524,Nepal,2013,Teachers at secondary level (thousands),106.62,Estimate.,United Nations Educational
524,Nepal,2013,Pupil-teacher ratio in secondary education,29.1808,Estimate.,United Nations Educational
524,Nepal,2013,Teachers at tertiary level (thousands),7.95,,United Nations Educational
524,Nepal,2013,Pupil-teacher ratio in tertiary education,60.0097,,United Nations Educational
524,Nepal,2015,Teachers at primary level (thousands),187.684,Estimate.,United Nations Educational
524,Nepal,2015,Pupil-teacher ratio in primary education,23.0992,,United Nations Educational
524,Nepal,2015,Teachers at secondary level (thousands),111.171,Estimate.,United Nations Educational
524,Nepal,2015,Pupil-teacher ratio in secondary education,28.5715,Estimate.,United Nations Educational
524,Nepal,2017,Teachers at primary level (thousands),197.797,Estimate.,United Nations Educational
524,Nepal,2017,Pupil-teacher ratio in primary education,20.9066,,United Nations Educational
524,Nepal,2017,Teachers at secondary level (thousands),115.759,Estimate.,United Nations Educational
524,Nepal,2017,Pupil-teacher ratio in secondary education,28.8241,Estimate.,United Nations Educational
528,Netherlands,2005,Teachers at secondary level (thousands),107.41,,United Nations Educational
528,Netherlands,2005,Pupil-teacher ratio in secondary education,13.1324,,United Nations Educational
528,Netherlands,2005,Teachers at tertiary level (thousands),44.656,,United Nations Educational
528,Netherlands,2005,Pupil-teacher ratio in tertiary education,12.6519,,United Nations Educational
528,Netherlands,2010,Teachers at secondary level (thousands),107.433,,United Nations Educational
528,Netherlands,2010,Pupil-teacher ratio in secondary education,13.7293,,United Nations Educational
528,Netherlands,2010,Teachers at tertiary level (thousands),51.675,,United Nations Educational
528,Netherlands,2010,Pupil-teacher ratio in tertiary education,12.5961,,United Nations Educational
528,Netherlands,2015,Teachers at primary level (thousands),103.9301,Estimate.,United Nations Educational
528,Netherlands,2015,Pupil-teacher ratio in primary education,11.6236,,United Nations Educational
528,Netherlands,2015,Teachers at secondary level (thousands),111.5622,,United Nations Educational
528,Netherlands,2015,Pupil-teacher ratio in secondary education,14.4628,,United Nations Educational
528,Netherlands,2015,Teachers at tertiary level (thousands),62.5833,,United Nations Educational
528,Netherlands,2015,Pupil-teacher ratio in tertiary education,13.4637,,United Nations Educational
528,Netherlands,2017,Teachers at primary level (thousands),100.1102,Estimate.,United Nations Educational
528,Netherlands,2017,Pupil-teacher ratio in primary education,11.8059,,United Nations Educational
528,Netherlands,2017,Teachers at secondary level (thousands),113.6864,,United Nations Educational
528,Netherlands,2017,Pupil-teacher ratio in secondary education,14.5169,,United Nations Educational
528,Netherlands,2017,Teachers at tertiary level (thousands),68.7101,,United Nations Educational
528,Netherlands,2017,Pupil-teacher ratio in tertiary education,12.7413,,United Nations Educational
530,Netherlands Antilles [former],2002,Teachers at primary level (thousands),1.145,Estimate.,United Nations Educational
530,Netherlands Antilles [former],2002,Pupil-teacher ratio in primary education,20.021,,United Nations Educational
530,Netherlands Antilles [former],2002,Teachers at secondary level (thousands),1.182,,United Nations Educational
530,Netherlands Antilles [former],2002,Pupil-teacher ratio in secondary education,12.769,,United Nations Educational
530,Netherlands Antilles [former],2002,Teachers at tertiary level (thousands),0.3,Estimate.,United Nations Educational
530,Netherlands Antilles [former],2002,Pupil-teacher ratio in tertiary education,7.6167,Estimate.,United Nations Educational
554,New Zealand,2005,Teachers at primary level (thousands),21.681,Estimate.,United Nations Educational
554,New Zealand,2005,Pupil-teacher ratio in primary education,16.2744,,United Nations Educational
554,New Zealand,2005,Teachers at secondary level (thousands),35.766,,United Nations Educational
554,New Zealand,2005,Pupil-teacher ratio in secondary education,14.711,,United Nations Educational
554,New Zealand,2010,Teachers at primary level (thousands),24.053,Estimate.,United Nations Educational
554,New Zealand,2010,Pupil-teacher ratio in primary education,14.4885,,United Nations Educational
554,New Zealand,2010,Teachers at secondary level (thousands),35.322,,United Nations Educational
554,New Zealand,2010,Pupil-teacher ratio in secondary education,14.5007,,United Nations Educational
554,New Zealand,2015,Teachers at primary level (thousands),25.4069,Estimate.,United Nations Educational
554,New Zealand,2015,Pupil-teacher ratio in primary education,14.4963,,United Nations Educational
554,New Zealand,2015,Teachers at secondary level (thousands),35.2767,,United Nations Educational
554,New Zealand,2015,Pupil-teacher ratio in secondary education,13.8155,,United Nations Educational
554,New Zealand,2015,Teachers at tertiary level (thousands),16.2006,,United Nations Educational
554,New Zealand,2015,Pupil-teacher ratio in tertiary education,16.6707,,United Nations Educational
554,New Zealand,2017,Teachers at primary level (thousands),25.7618,Estimate.,United Nations Educational
554,New Zealand,2017,Pupil-teacher ratio in primary education,14.9155,,United Nations Educational
554,New Zealand,2017,Teachers at secondary level (thousands),35.6844,,United Nations Educational
554,New Zealand,2017,Pupil-teacher ratio in secondary education,13.6288,,United Nations Educational
554,New Zealand,2017,Teachers at tertiary level (thousands),16.8337,,United Nations Educational
554,New Zealand,2017,Pupil-teacher ratio in tertiary education,15.9588,,United Nations Educational
558,Nicaragua,2002,Teachers at primary level (thousands),26.226,Estimate.,United Nations Educational
558,Nicaragua,2002,Pupil-teacher ratio in primary education,35.209,,United Nations Educational
558,Nicaragua,2002,Teachers at secondary level (thousands),11.3,Estimate.,United Nations Educational
558,Nicaragua,2002,Pupil-teacher ratio in secondary education,33.8895,Estimate.,United Nations Educational
558,Nicaragua,2002,Teachers at tertiary level (thousands),6.547,,United Nations Educational
558,Nicaragua,2002,Pupil-teacher ratio in tertiary education,15.3296,,United Nations Educational
558,Nicaragua,2005,Teachers at primary level (thousands),28.163,Estimate.,United Nations Educational
558,Nicaragua,2005,Pupil-teacher ratio in primary education,33.5578,,United Nations Educational
558,Nicaragua,2005,Teachers at secondary level (thousands),12.98,,United Nations Educational
558,Nicaragua,2005,Pupil-teacher ratio in secondary education,33.7329,,United Nations Educational
558,Nicaragua,2010,Teachers at primary level (thousands),30.571,Estimate.,United Nations Educational
558,Nicaragua,2010,Pupil-teacher ratio in primary education,30.2164,,United Nations Educational
558,Nicaragua,2010,Teachers at secondary level (thousands),15.089,,United Nations Educational
558,Nicaragua,2010,Pupil-teacher ratio in secondary education,30.8305,,United Nations Educational
562,Niger,2005,Teachers at primary level (thousands),24.362,Estimate.,United Nations Educational
562,Niger,2005,Pupil-teacher ratio in primary education,43.6769,,United Nations Educational
562,Niger,2005,Teachers at secondary level (thousands),6.633,,United Nations Educational
562,Niger,2005,Pupil-teacher ratio in secondary education,27.3844,,United Nations Educational
562,Niger,2005,Teachers at tertiary level (thousands),0.726,,United Nations Educational
562,Niger,2005,Pupil-teacher ratio in tertiary education,14.8747,,United Nations Educational
562,Niger,2010,Teachers at primary level (thousands),44.71,Estimate.,United Nations Educational
562,Niger,2010,Pupil-teacher ratio in primary education,38.6145,,United Nations Educational
562,Niger,2010,Teachers at secondary level (thousands),9.945,,United Nations Educational
562,Niger,2010,Pupil-teacher ratio in secondary education,30.8371,,United Nations Educational
562,Niger,2010,Teachers at tertiary level (thousands),1.516,,United Nations Educational
562,Niger,2010,Pupil-teacher ratio in tertiary education,11.277,,United Nations Educational
562,Niger,2015,Teachers at primary level (thousands),66.75,Estimate.,United Nations Educational
562,Niger,2015,Pupil-teacher ratio in primary education,36.6289,,United Nations Educational
562,Niger,2015,Teachers at secondary level (thousands),21.296,,United Nations Educational
562,Niger,2015,Pupil-teacher ratio in secondary education,27.9595,,United Nations Educational
562,Niger,2015,Teachers at tertiary level (thousands),3.454,,United Nations Educational
562,Niger,2015,Pupil-teacher ratio in tertiary education,15.0553,,United Nations Educational
562,Niger,2017,Teachers at primary level (thousands),76.185,Estimate.,United Nations Educational
562,Niger,2017,Pupil-teacher ratio in primary education,36.3366,,United Nations Educational
562,Niger,2017,Teachers at secondary level (thousands),26.456,,United Nations Educational
562,Niger,2017,Pupil-teacher ratio in secondary education,29.7317,,United Nations Educational
562,Niger,2017,Teachers at tertiary level (thousands),4.229,,United Nations Educational
562,Niger,2017,Pupil-teacher ratio in tertiary education,15.2911,,United Nations Educational
562,Niger,2018,Teachers at primary level (thousands),68.975,Estimate.,United Nations Educational
562,Niger,2018,Teachers at secondary level (thousands),29.225,,United Nations Educational
562,Niger,2018,Teachers at tertiary level (thousands),5.451,,United Nations Educational
562,Niger,2018,Pupil-teacher ratio in tertiary education,14.6991,,United Nations Educational
